,Date,X,Site_Code,ID.x,Month,Pool,Gear_Type,SiteName,SiteType,Set.Time,Pull.Time,Start.Easting,Start.Northing,Stop.Easting,Stop.Northing,Depth,DO,Conductivity,Specific.Conductivity,Temperature,Turbidity,Cover,Location,Wind,Weather,Notes,Preservative,ElapsedTime.minutes.,Start.Flow,Stop.Flow,Flow,Year,ID.y,Fish_Code,Family,Length,Comments,Well_ID,Age,Growth_Rate,Hatch_Date,Hatch_Month,Stage
394,6/12/2018,148,BOT061218.04,1241,June,18,Light Trap,Boston Slough 4,Backwater,00-Jan-00,00-Jan-00,666104,4359413,NA,NA,59,6,0.415,0.4186,24.6,12.9,Woody,Shore,Calm,Clear,,NA,97,0,0,0,2018,418,MIS409,Cyprinidae,8.9,,5C1,20,2.247191011,5/23/2018,23-May,8.15
395,6/12/2018,149,BOT061218.04,1241,June,18,Light Trap,Boston Slough 4,Backwater,00-Jan-00,00-Jan-00,666104,4359413,NA,NA,59,6,0.415,0.4186,24.6,12.9,Woody,Shore,Calm,Clear,,NA,97,0,0,0,2018,414,MIS405,Cyprinidae,9.2,,5B9,16,1.739130435,5/27/2018,27-May,8.15
396,6/12/2018,152,BOT061218.04,1241,June,18,Light Trap,Boston Slough 4,Backwater,00-Jan-00,00-Jan-00,666104,4359413,NA,NA,59,6,0.415,0.4186,24.6,12.9,Woody,Shore,Calm,Clear,,NA,97,0,0,0,2018,419,MIS410,Cyprinidae,9.7,,5C2,21,2.164948454,5/22/2018,22-May,8.15
397,6/12/2018,153,BOT061218.04,1241,June,18,Light Trap,Boston Slough 4,Backwater,00-Jan-00,00-Jan-00,666104,4359413,NA,NA,59,6,0.415,0.4186,24.6,12.9,Woody,Shore,Calm,Clear,,NA,97,0,0,0,2018,416,MIS407,Cyprinidae,10.5,,5B11,16,1.523809524,5/27/2018,27-May,8.15
398,6/12/2018,695,SES061218.03,1237,June,18,Light Trap,17 Spillway 3,Sheltered,00-Jan-00,00-Jan-00,662467,4560569,NA,NA,71,5.6,0.3879,0.3901,24.7,15.4,Woody,Shore,Calm,Clear,,NA,106,0,0,0,2018,408,MIS399,Clupeidae,17.7,,5B3,20,1.129943503,5/23/2018,23-May,8.15
399,6/12/2018,696,SES061218.03,1237,June,18,Light Trap,17 Spillway 3,Sheltered,00-Jan-00,00-Jan-00,662467,4560569,NA,NA,71,5.6,0.3879,0.3901,24.7,15.4,Woody,Shore,Calm,Clear,,NA,106,0,0,0,2018,410,MIS401,Clupeidae,19,,5B5,23,1.210526316,5/20/2018,20-May,8.15
400,6/6/2018,673,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,89,MIS080,Cyprinidae,9.6,,1G8,19,1.979166667,5/18/2018,18-May,5.96
401,6/6/2018,676,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,100,MIS091,Centrarchidae,5.7,,1H7,6,1.052631579,5/31/2018,31-May,5.96
402,6/6/2018,677,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,86,MIS077,Cyprinidae,8.7,,1G5,15,1.724137931,5/22/2018,22-May,5.96
403,6/6/2018,674,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,87,MIS078,Cyprinidae,10.4,,1G6,18,1.730769231,5/19/2018,19-May,5.96
404,6/6/2018,675,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,102,MIS093,Clupeidae,7.1,,1H9,9,1.267605634,5/28/2018,28-May,5.96
405,6/6/2018,680,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,101,MIS092,Centrarchidae,3.8,,1H8,4,1.052631579,6/2/2018,2-Jun,5.96
406,6/6/2018,681,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,81,MIS072,Cyprinidae,7.6,,1F12,17,2.236842105,5/20/2018,20-May,5.96
407,6/6/2018,678,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,83,MIS074,Cyprinidae,8.4,Difficult to read,1G2,16,1.904761905,5/21/2018,21-May,5.96
408,6/6/2018,679,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,99,MIS090,Centrarchidae,3.9,,1H6,4,1.025641026,6/2/2018,2-Jun,5.96
409,6/6/2018,671,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,88,MIS079,Cyprinidae,8.1,,1G7,20,2.469135802,5/17/2018,17-May,5.96
410,6/6/2018,672,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,103,MIS094,Clupeidae,7.6,,1H10,9,1.184210526,5/28/2018,28-May,5.96
411,6/6/2018,686,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,90,MIS081,Cyprinidae,6.8,,1G9,11,1.617647059,5/26/2018,26-May,5.96
412,6/6/2018,687,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,96,MIS087,Centrarchidae,3.8,,1H3,4,1.052631579,6/2/2018,2-Jun,5.96
413,6/6/2018,688,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,91,MIS082,Centrarchidae,4,Only 1 Otolith,1G10,5,1.25,6/1/2018,1-Jun,5.96
414,6/6/2018,689,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,97,MIS088,Centrarchidae,3.8,,1H4,4,1.052631579,6/2/2018,2-Jun,5.96
415,6/6/2018,690,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,82,MIS073,Cyprinidae,7.6,,1G1,15,1.973684211,5/22/2018,22-May,5.96
416,6/6/2018,691,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,92,MIS083,Centrarchidae,2.6,,1G11,4,1.538461538,6/2/2018,2-Jun,5.96
417,6/6/2018,692,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,95,MIS086,Centrarchidae,4.6,,1H2,5,1.086956522,6/1/2018,1-Jun,5.96
418,6/6/2018,693,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,84,MIS075,Cyprinidae,6.6,,1G3,15,2.272727273,5/22/2018,22-May,5.96
419,6/6/2018,694,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,94,MIS085,Centrarchidae,8.5,,1H1,10,1.176470588,5/27/2018,27-May,5.96
420,6/6/2018,682,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,98,MIS089,Centrarchidae,4.5,,1H5,8,1.777777778,5/29/2018,29-May,5.96
421,6/6/2018,683,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,93,MIS084,Centrarchidae,3.9,,1G12,5,1.282051282,6/1/2018,1-Jun,5.96
422,6/6/2018,684,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,80,MIS071,Centrarchidae,5.5,Only 1 Otolith,1F11,9,1.636363636,5/28/2018,28-May,5.96
423,6/6/2018,685,PTY060618.07,1160,June,18,Light Trap,Putney 7,Backwater,00-Jan-00,00-Jan-00,673908,4542974,NA,NA,60,5.9,0.457,0.455,25.2,56.3,Woody,Shore,Calm,Clear,,NA,80,0,0,0,2018,85,MIS076,Cyprinidae,7.6,,1G4,14,1.842105263,5/23/2018,23-May,5.96
424,7/25/2018,491,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,467,MIS458,Cyprinidae,8.8,,5G2,18,2.045454545,7/7/2018,7-Jul,7.87
425,7/25/2018,492,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,466,MIS457,Cyprinidae,6.7,,5G1,16,2.388059701,7/9/2018,9-Jul,7.87
426,7/25/2018,472,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,479,MIS470,Centrarchidae,10.3,,5H2,17,1.650485437,7/8/2018,8-Jul,7.87
427,7/25/2018,473,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,477,MIS468,Percidae,6.7,,5G12,13,1.940298507,7/12/2018,12-Jul,7.87
428,7/25/2018,476,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,473,MIS464,Cyprinidae,8.9,,5G8,17,1.91011236,7/8/2018,8-Jul,7.87
429,7/25/2018,477,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,478,MIS469,Centrarchidae,8.7,,5H1,15,1.724137931,7/10/2018,10-Jul,7.87
430,7/25/2018,478,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,482,MIS473,Centrarchidae,5.2,,5H5,12,2.307692308,7/13/2018,13-Jul,7.87
431,7/25/2018,479,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,480,MIS471,Centrarchidae,9.6,,5H3,18,1.875,7/7/2018,7-Jul,7.87
432,7/25/2018,480,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,465,MIS456,Cyprinidae,9.3,,5F12,20,2.150537634,7/5/2018,5-Jul,7.87
433,7/25/2018,481,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,476,MIS467,Centrarchidae,4.6,,5G11,13,2.826086957,7/12/2018,12-Jul,7.87
434,7/25/2018,482,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,481,MIS472,Centrarchidae,9.7,,5H4,23,2.371134021,7/2/2018,2-Jul,7.87
435,7/25/2018,483,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,468,MIS459,Cyprinidae,6.4,,5G3,17,2.65625,7/8/2018,8-Jul,7.87
436,7/25/2018,484,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,471,MIS462,Cyprinidae,8.3,,5G6,22,2.65060241,7/3/2018,3-Jul,7.87
437,7/25/2018,485,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,484,MIS475,Centrarchidae,2.9,,5H7,10,3.448275862,7/15/2018,15-Jul,7.87
438,7/25/2018,486,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,472,MIS463,Cyprinidae,9.4,Slide Clouded Over,5G7,NA,0,#VALUE!,#VALUE!,7.87
439,7/25/2018,474,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,464,MIS455,Atherinidae,5,,5F11,13,2.6,7/12/2018,12-Jul,7.87
440,7/25/2018,475,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,475,MIS466,Centrarchidae,4.1,,5G10,10,2.43902439,7/15/2018,15-Jul,7.87
441,7/25/2018,489,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,470,MIS461,Cyprinidae,9.2,,5G5,11,1.195652174,7/14/2018,14-Jul,7.87
442,7/25/2018,490,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,483,MIS474,Centrarchidae,10,,5H6,19,1.9,7/6/2018,6-Jul,7.87
443,7/25/2018,487,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,474,MIS465,Cyprinidae,8.8,,5G9,13,1.477272727,7/12/2018,12-Jul,7.87
444,7/25/2018,488,JON072518.04,1410,July,18,Light Trap,Johnson 4,Backwater,00-Jan-00,00-Jan-00,671825,4540577,NA,NA,59,9,0.4373,0.4243,26.8,20.2,Vegetation,Shore,Calm,Clear,,NA,73,0,0,0,2018,469,MIS460,Cyprinidae,8.7,Slide Clouded Over,5G4,NA,0,#VALUE!,#VALUE!,7.87
445,8/1/2018,310,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,709,MIS700,Atherinidae,8.9,,8C4,16,1.797752809,7/16/2018,16-Jul,5.98
446,8/1/2018,311,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,708,MIS699,Atherinidae,8.6,,8C3,15,1.744186047,7/17/2018,17-Jul,5.98
447,8/1/2018,291,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,718,MIS709,Centrarchidae,7.1,,8D1,19,2.676056338,7/13/2018,13-Jul,5.98
448,8/1/2018,292,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,717,MIS708,Centrarchidae,8.3,,8C12,15,1.807228916,7/17/2018,17-Jul,5.98
449,8/1/2018,295,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,707,MIS698,Atherinidae,8.6,,8C2,20,2.325581395,7/12/2018,12-Jul,5.98
450,8/1/2018,296,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,720,MIS711,Centrarchidae,6.7,,8D3,15,2.23880597,7/17/2018,17-Jul,5.98
451,8/1/2018,297,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,702,MIS693,Cyprinidae,7.1,,8B9,16,2.253521127,7/16/2018,16-Jul,5.98
452,8/1/2018,298,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,714,MIS705,Centrarchidae,8.7,,8C9,13,1.494252874,7/19/2018,19-Jul,5.98
453,8/1/2018,299,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,697,MIS688,Cyprinidae,9,,8B4,20,2.222222222,7/12/2018,12-Jul,5.98
454,8/1/2018,300,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,716,MIS707,Centrarchidae,7.2,,8C11,12,1.666666667,7/20/2018,20-Jul,5.98
455,8/1/2018,301,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,701,MIS692,Cyprinidae,9.5,,8B8,20,2.105263158,7/12/2018,12-Jul,5.98
456,8/1/2018,302,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,715,MIS706,Centrarchidae,8.9,,8C10,13,1.460674157,7/19/2018,19-Jul,5.98
457,8/1/2018,303,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,699,MIS690,Cyprinidae,6.4,,8B6,18,2.8125,7/14/2018,14-Jul,5.98
458,8/1/2018,304,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,704,MIS695,Cyprinidae,9.5,,8B11,18,1.894736842,7/14/2018,14-Jul,5.98
459,8/1/2018,305,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,705,MIS696,Cyprinidae,8.9,,8B12,14,1.573033708,7/18/2018,18-Jul,5.98
460,8/1/2018,293,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,700,MIS691,Cyprinidae,9.7,,8B7,15,1.546391753,7/17/2018,17-Jul,5.98
461,8/1/2018,294,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,706,MIS697,Cyprinidae,5.5,,8C1,15,2.727272727,7/17/2018,17-Jul,5.98
462,8/1/2018,308,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,719,MIS710,Centrarchidae,8.5,,8D2,18,2.117647059,7/14/2018,14-Jul,5.98
463,8/1/2018,309,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,710,MIS701,Atherinidae,11.9,,8C5,23,1.932773109,7/9/2018,9-Jul,5.98
464,8/1/2018,443,HDD080118.04,1373,August,18,Light Trap,H-D Ditch 4,Sheltered,00-Jan-00,00-Jan-00,670784,4543333,NA,NA,87,12.7,0.3552,0.3399,27.4,85.2,Woody,Shore,Calm,Clear,,NA,60,0,0,0,2018,612,MIS603,Cyprinidae,5,,7C3,15,3,7/17/2018,17-Jul,5.98
465,8/1/2018,444,HDD080118.04,1373,August,18,Light Trap,H-D Ditch 4,Sheltered,00-Jan-00,00-Jan-00,670784,4543333,NA,NA,87,12.7,0.3552,0.3399,27.4,85.2,Woody,Shore,Calm,Clear,,NA,60,0,0,0,2018,614,MIS605,Cyprinidae,4,,7C5,16,4,7/16/2018,16-Jul,5.98
466,8/1/2018,312,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,703,MIS694,Cyprinidae,10.2,,8B10,22,2.156862745,7/10/2018,10-Jul,5.98
467,8/1/2018,313,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,713,MIS704,Centrarchidae,9.5,,8C8,22,2.315789474,7/10/2018,10-Jul,5.98
468,8/1/2018,314,BUF080118.07,1370,August,18,Light Trap,Buffalo 7,Backwater,00-Jan-00,00-Jan-00,671459,4544295,NA,NA,50,13.2,0.4468,0.4288,27.2,21.4,Woody,Shore,Calm,Clear,,NA,65,0,0,0,2018,712,MIS703,Centrarchidae,7.3,,8C7,14,1.917808219,7/18/2018,18-Jul,5.98
469,8/1/2018,435,HDD080118.03,1372,August,18,Light Trap,H-D Ditch 3,Sheltered,00-Jan-00,00-Jan-00,670476,4543319,NA,NA,70,10.1,0.3507,0.3373,27,85.2,Open,Shore,Calm,Clear,,NA,71,0,0,0,2018,964,MISS955,Centrarchidae,7.8,,,23,2.948717949,7/9/2018,9-Jul,5.98
470,8/1/2018,436,HDD080118.03,1372,August,18,Light Trap,H-D Ditch 3,Sheltered,00-Jan-00,00-Jan-00,670476,4543319,NA,NA,70,10.1,0.3507,0.3373,27,85.2,Open,Shore,Calm,Clear,,NA,71,0,0,0,2018,967,MISS958,Centrarchidae,5.2,,,14,2.692307692,7/18/2018,18-Jul,5.98
471,8/1/2018,437,HDD080118.03,1372,August,18,Light Trap,H-D Ditch 3,Sheltered,00-Jan-00,00-Jan-00,670476,4543319,NA,NA,70,10.1,0.3507,0.3373,27,85.2,Open,Shore,Calm,Clear,,NA,71,0,0,0,2018,965,MISS956,Centrarchidae,4.8,,,15,3.125,7/17/2018,17-Jul,5.98
